Map_ID	Map_description	KO_Num_InMap	KO	Cma_Gene	Cmo_Gene	Cla_Gene	Csa_Gene	Cme_Gene
04075	Plant hormone signal transduction	39	K14489	Cma_014586, Cma_013608, Cma_013546, Cma_012569, Cma_000016, Cma_030697, Cma_010160, Cma_022633	Cmo_001716, Cmo_029051, Cmo_020753, Cmo_007705, Cmo_016474, Cmo_013012, Cmo_010327, Cmo_008876	Cla016899, Cla001407, Cla015674, Cla005808, Cla000685	Csa5M256680.1, Csa5M549170.1, Csa6M095330.1, Csa6M110860.1	MELO3C005250P1, MELO3C020055P1, MELO3C022310P1, MELO3C025982P1
04075	Plant hormone signal transduction	39	K14490	Cma_017936, Cma_014285, Cma_020864, Cma_029323, Cma_023664, Cma_019299, Cma_028776, Cma_005881, Cma_005939, Cma_031545, Cma_027633, Cma_016521	Cmo_031131, Cmo_017938, Cmo_018311, Cmo_013336, Cmo_013391, Cmo_017127, Cmo_030196, Cmo_030007, Cmo_020291, Cmo_015233	Cla021691, Cla012652, Cla012719, Cla003561, Cla022197, Cla008656, Cla000901, Cla009352	Csa1M153540.1, Csa1M572420.1, Csa2M373410.1, Csa3M150830.1, Csa3M444610.1, Csa4M006040.1, Csa6M067360.1, Csa6M151770.1, Csa7M452370.1	MELO3C004751P1, MELO3C006593P3, MELO3C015359P1, MELO3C017877P1, MELO3C021379P3, MELO3C024439P1
04075	Plant hormone signal transduction	39	K14491	Cma_011392, Cma_030124, Cma_020676, Cma_013607, Cma_023723, Cma_029865, Cma_001483, Cma_019237, Cma_019512, Cma_019558, Cma_007450, Cma_026801, Cma_006191, Cma_031616, Cma_003946, Cma_025119, Cma_009083, Cma_032067, Cma_002717, Cma_002793, Cma_017729	Cmo_001656, Cmo_001659, Cmo_001663, Cmo_008229, Cmo_018886, Cmo_023627, Cmo_023672, Cmo_018001, Cmo_024746, Cmo_005676, Cmo_025162, Cmo_021972, Cmo_030135, Cmo_003038, Cmo_003117, Cmo_011636, Cmo_020232, Cmo_006272, Cmo_015077, Cmo_000061	Cla021770, Cla016659, Cla020427, Cla021011, Cla015111, Cla018713, Cla018819, Cla018821, Cla022718, Cla006991, Cla009269, Cla003897	Csa1M267770.1, Csa1M423030.1, Csa1M423050.1, Csa2M008740.1, Csa2M350290.1, Csa3M165610.1, Csa3M180290.1, Csa4M652100.1, Csa5M265300.1, Csa5M576720.1, Csa5M610490.1, Csa6M074580.1, Csa6M079210.1, Csa6M312560.1, Csa7M405910.1	MELO3C004489P1, MELO3C005336P1, MELO3C006693P1, MELO3C006873P1, MELO3C010245P1, MELO3C010714P1, MELO3C012282P1, MELO3C016975P1, MELO3C017472P1, MELO3C021290P1, MELO3C022469P1
04075	Plant hormone signal transduction	39	K14492	Cma_011721, Cma_008372, Cma_014639, Cma_014802, Cma_013320, Cma_013491, Cma_026366, Cma_000100, Cma_000304, Cma_001330, Cma_001599, Cma_025301	Cmo_001779, Cmo_001962, Cmo_018735, Cmo_019006, Cmo_031854, Cmo_007461, Cmo_007645, Cmo_024395, Cmo_026909, Cmo_008958, Cmo_009177, Cmo_004434	Cla013929, Cla007300, Cla009939, Cla010122, Cla001651, Cla019157, Cla005891, Cla002891	Csa1M006300.1, Csa3M822100.1, Csa4M436980.1, Csa5M223020.1, Csa5M434550.1, Csa5M603910.1, Csa5M623800.1, Csa6M383530.2	MELO3C005156P1, MELO3C009770P1, MELO3C010624P1, MELO3C012031P1, MELO3C012470P1, MELO3C017128P1, MELO3C019056P1
04075	Plant hormone signal transduction	39	K14493	Cma_013907, Cma_027014, Cma_022438, Cma_002085	Cmo_020939, Cmo_016744, Cmo_003786, Cmo_021823	Cla014721, Cla011311	Csa1M572450.1, Csa7M391240.1	MELO3C015362P1, MELO3C015880P1
04075	Plant hormone signal transduction	39	K14494	Cma_011289, Cma_018167, Cma_008677, Cma_014730, Cma_013395, Cma_013567, Cma_028612, Cma_002617	Cmo_001701, Cmo_001878, Cmo_007547, Cmo_007780, Cmo_013631, Cmo_003224, Cmo_004122	Cla019759, Cla012302, Cla013228, Cla003932	Csa1M408720.1, Csa5M421370.1, Csa5M569350.1	MELO3C005298P1, MELO3C020206P1, MELO3C022854P1, MELO3C025288P1
04075	Plant hormone signal transduction	39	K14495	Cma_007608, Cma_004102, Cma_017630	Cmo_008067, Cmo_005844	Cla020630, Cla022602	Csa2M355020.1, Csa4M641710.1	MELO3C010832P1, MELO3C016791P1
04075	Plant hormone signal transduction	39	K14496	Cma_007902, Cma_015329, Cma_014486, Cma_023033, Cma_026236, Cma_012796, Cma_029458, Cma_001093, Cma_000129, Cma_015651, Cma_030622, Cma_028080, Cma_025592, Cma_026882, Cma_006689, Cma_004035, Cma_009003, Cma_030014, Cma_016293, Cma_016798, Cma_022692, Cma_024708	Cmo_019575, Cmo_002498, Cmo_008160, Cmo_018489, Cmo_024947, Cmo_031267, Cmo_006939, Cmo_005770, Cmo_017673, Cmo_025077, Cmo_014888, Cmo_011727, Cmo_023261, Cmo_025606, Cmo_026282, Cmo_000563, Cmo_000949, Cmo_001402, Cmo_030584, Cmo_004916, Cmo_029857	Cla019666, Cla021167, Cla016195, Cla004235, Cla015009, Cla020886, Cla018075, Cla006604, Cla007250, Cla018017, Cla008802, Cla004904	Csa1M470460.1, Csa3M011650.1, Csa3M119670.1, Csa3M354490.1, Csa3M730890.1, Csa3M902310.1, Csa4M312880.1, Csa4M645980.1, Csa5M139540.1, Csa5M217670.1, Csa6M012800.1, Csa7M327730.1	MELO3C002656P1, MELO3C003408P1, MELO3C005874P1, MELO3C006033P1, MELO3C008314P1, MELO3C009136P1, MELO3C013854P1, MELO3C016864P1, MELO3C018394P1, MELO3C023724P2, MELO3C026019P1, MELO3C026930P1
04075	Plant hormone signal transduction	39	K14497	Cma_011210, Cma_017845, Cma_018415, Cma_015367, Cma_021277, Cma_026782, Cma_008996, Cma_009102, Cma_002550, Cma_017371	Cmo_023875, Cmo_018348, Cmo_006893, Cmo_013297, Cmo_013892, Cmo_017126, Cmo_025073, Cmo_025177, Cmo_022339, Cmo_003297, Cmo_011617, Cmo_011618, Cmo_021360, Cmo_015631	Cla004243, Cla012597, Cla006546, Cla011267, Cla021986, Cla006233, Cla000900, Cla008212	Csa1M524760.1, Csa1M574880.1, Csa3M178550.1, Csa3M604110.1, Csa3M848150.1, Csa6M008720.1, Csa6M363590.1	MELO3C006852P2, MELO3C008235P1, MELO3C008478P1, MELO3C011469P1, MELO3C013082P1, MELO3C014375P1, MELO3C015408P1, MELO3C020601P1
04075	Plant hormone signal transduction	39	K14498	Cma_021906, Cma_022862, Cma_030343, Cma_026483, Cma_012086, Cma_025298, Cma_005057, Cma_024655, Cma_024340, Cma_024225	Cmo_023040, Cmo_028759, Cmo_032000, Cmo_012676, Cmo_012799, Cmo_014363, Cmo_026912, Cmo_028635, Cmo_025661, Cmo_000764	Cla011635, Cla015990, Cla010267, Cla020180, Cla008066, Cla003000, Cla003004, Cla003005, Cla014129, Cla000949, Cla008760	Csa2M236620.1, Csa2M286490.1, Csa3M017090.1, Csa4M453650.1, Csa4M454150.1, Csa4M454650.2, Csa4M454660.1, Csa4M454670.1, Csa4M455680.1, Csa4M456680.1, Csa4M457180.1, Csa4M457190.1, Csa4M515040.1, Csa6M499740.1, Csa7M074880.1	MELO3C003286P1, MELO3C003290P1, MELO3C007739P4, MELO3C008882P1, MELO3C008884P1, MELO3C008887P1, MELO3C013893P1, MELO3C018429P3, MELO3C019534P1, MELO3C020888P1, MELO3C021918P1, MELO3C025993P1, MELO3C027162P1
04075	Plant hormone signal transduction	39	K14499	Cma_007648, Cma_004147, Cma_017600	Cmo_008022, Cmo_005890, Cmo_022092, Cmo_015511	Cla020683, Cla022558	Csa2M359970.1, Csa4M639220.1	MELO3C010878P1, MELO3C016744P1
04075	Plant hormone signal transduction	39	K14500	Cma_029679, Cma_021292, Cma_000736, Cma_030670, Cma_007804, Cma_030156, Cma_006536, Cma_010109, Cma_004301, Cma_016642, Cma_019065	Cmo_019932, Cmo_007868, Cmo_012200, Cmo_006037, Cmo_012960, Cmo_010279, Cmo_009639, Cmo_028543, Cmo_026440, Cmo_015646, Cmo_000409	Cla007397, Cla021353, Cla014637, Cla011451, Cla006902, Cla021947	Csa3M127150.1, Csa4M048040.1, Csa4M653480.1, Csa5M153170.1, Csa6M127340.1, Csa6M358660.1	MELO3C005672P3, MELO3C006239P1, MELO3C013635P1, MELO3C016350P1, MELO3C017012P1, MELO3C026547P1
04075	Plant hormone signal transduction	39	K14502	Cma_021529, Cma_004549	Cmo_027275, Cmo_027760	Cla009701	Csa6M157100.1, Csa6M519650.1	MELO3C007207P1, MELO3C013581P1
04075	Plant hormone signal transduction	39	K14503	Cma_021857, Cma_021115	Cmo_023094, Cmo_022136, Cmo_014422, Cmo_015475	Cla014188, Cla022512	Csa2M361450.1, Csa6M501930.1	MELO3C007804P1, MELO3C010925P1
04075	Plant hormone signal transduction	39	K14505	Cma_022032, Cma_021192, Cma_012127, Cma_000476, Cma_007613, Cma_031383, Cma_004105, Cma_009281, Cma_017628	Cmo_022905, Cmo_008062, Cmo_016284, Cmo_005848, Cmo_025375, Cmo_022065, Cmo_009370, Cmo_028591, Cmo_015550	Cla013090, Cla016039, Cla020636, Cla013975, Cla022595	Csa2M356070.1, Csa3M199660.1, Csa4M641660.1, Csa6M491640.1, Csa7M072880.1	MELO3C007582P1, MELO3C010836P1, MELO3C016786P1, MELO3C018476P1, MELO3C019540P1
04075	Plant hormone signal transduction	39	K14506	Cma_029447, Cma_030206, Cma_006682, Cma_030089	Cmo_026290, Cmo_026291, Cmo_000553	Cla021177	Csa3M119760.1	MELO3C006046P1
04075	Plant hormone signal transduction	39	K14508	Cma_008381, Cma_026316, Cma_000624, Cma_015527, Cma_029218, Cma_019915, Cma_025309, Cma_009407	Cmo_031930, Cmo_017797, Cmo_028172, Cmo_026901, Cmo_009531, Cmo_030942, Cmo_000668, Cmo_004427	Cla005004, Cla005426, Cla009186, Cla002899	Csa3M822220.1, Csa4M063470.1, Csa4M063480.1, Csa4M256430.1	MELO3C000534P1, MELO3C009778P1, MELO3C016186P1, MELO3C016187P1, MELO3C020730P1, MELO3C021795P1
04075	Plant hormone signal transduction	39	K14509	Cma_029997, Cma_013987, Cma_029985, Cma_006382, Cma_022369, Cma_017053	Cmo_021002, Cmo_016823, Cmo_029707, Cmo_026616, Cmo_000263	Cla021550, Cla005764, Cla015104	Csa2M070880.1, Csa3M141850.1, Csa7M405830.1	MELO3C003906P1, MELO3C006451P1, MELO3C015961P1
04075	Plant hormone signal transduction	39	K14510	Cma_008137, Cma_023240, Cma_004700	Cmo_027433, Cmo_001166, Cmo_004689	Cla018370, Cla017731	Csa3M749850.1, Csa6M450400.1	MELO3C009433P1, MELO3C024518P1
04075	Plant hormone signal transduction	39	K14512	Cma_020714, Cma_017360	Cmo_022355, Cmo_015109	Cla022002, Cla022003	Csa6M365750.1	MELO3C011444P1, MELO3C011446P2
04075	Plant hormone signal transduction	39	K14513	Cma_004644, Cma_031815	Cmo_022643, Cmo_027372	Cla018296	Csa6M445230.1	MELO3C014230P1
04075	Plant hormone signal transduction	39	K14514	Cma_010904, Cma_014922, Cma_013196, Cma_000807, Cma_009626, Cma_002381, Cma_002361	Cmo_002088, Cmo_029573, Cmo_007337, Cmo_003485, Cmo_003460, Cmo_009728, Cmo_021690	Cla013662, Cla006285, Cla011068, Cla002395	Csa1M601520.1, Csa1M612900.1, Csa4M028430.1, Csa6M051520.1	MELO3C015210P1, MELO3C015633P1, MELO3C017592P1, MELO3C019931P1
04075	Plant hormone signal transduction	39	K14515	Cma_020964, Cma_007303, Cma_003906, Cma_025151, Cma_018767, Cma_017409	Cmo_008371, Cmo_011900, Cmo_005633, Cmo_022285, Cmo_021248, Cmo_006237, Cmo_015327	Cla012231, Cla016702, Cla020970, Cla022326	Csa2M006790.1, Csa2M381760.1, Csa3M878200.1, CsaUNM009930.1	MELO3C003696P1, MELO3C004498P1, MELO3C010335P1, MELO3C011260P1
04075	Plant hormone signal transduction	39	K14516	Cma_029748, Cma_026081, Cma_023539, Cma_019405, Cma_016937, Cma_022518	Cmo_020862, Cmo_030298, Cmo_023418, Cmo_026602, Cmo_000275, Cmo_030723	Cla021525, Cla014832, Cla005985, Cla007578	Csa2M177210.1, Csa3M135120.1, Csa3M389850.1, Csa7M375820.1	MELO3C006430P1, MELO3C012896P1, MELO3C015737P1, MELO3C022985P1
04075	Plant hormone signal transduction	39	K16189	Cma_003644		Cla023247	Csa4M615240.1	MELO3C026410P3
04080	Neuroactive ligand-receptor interaction	1	K05770	Cma_013950, Cma_028729	Cmo_016784, Cmo_000114	Cla021740, Cla015051	Csa3M154290.1, Csa7M396370.1	MELO3C006663P1, MELO3C016017P1
04144	Endocytosis	56	K00889	Cma_008098, Cma_014641, Cma_014769, Cma_023280, Cma_026295, Cma_013352, Cma_026362, Cma_012249, Cma_029445, Cma_001326, Cma_007205, Cma_025580, Cma_006679, Cma_003555, Cma_025737	Cmo_001925, Cmo_008477, Cmo_018730, Cmo_031847, Cmo_031848, Cmo_031276, Cmo_007501, Cmo_007643, Cmo_005297, Cmo_011258, Cmo_023191, Cmo_028455, Cmo_026295, Cmo_000550, Cmo_001208, Cmo_004725	Cla021180, Cla002795, Cla003061, Cla023149, Cla009934, Cla017778, Cla005895, Cla000575, Cla000578	Csa3M119810.1, Csa3M743450.1, Csa4M372620.1, Csa4M432460.1, Csa5M381800.1, Csa5M435070.1, Csa5M623850.1, Csa6M416810.1, Csa6M416820.1, Csa6M416840.1	MELO3C000333P1, MELO3C003057P1, MELO3C005148P1, MELO3C006050P1, MELO3C009382P1, MELO3C010456P1, MELO3C012475P1, MELO3C014374P2, MELO3C019075P1
04144	Endocytosis	56	K01115	Cma_017929, Cma_017858, Cma_021749, Cma_022959, Cma_023375, Cma_023718, Cma_019246, Cma_019552, Cma_019813, Cma_005224, Cma_018964, Cma_017408, Cma_017463	Cmo_012102, Cmo_023665, Cmo_023931, Cmo_013383, Cmo_013307, Cmo_022233, Cmo_022286, Cmo_030143, Cmo_014550, Cmo_027983, Cmo_020238, Cmo_020566, Cmo_000860	Cla012617, Cla012712, Cla019943, Cla014323, Cla015371, Cla001149, Cla022324, Cla022393, Cla006940, Cla009281	Csa2M032750.1, Csa2M347140.1, Csa2M381740.1, Csa3M038190.1, Csa3M848850.1, Csa4M004970.1, Csa6M075190.1, Csa6M318140.1, Csa6M507330.1, Csa7M432600.1	MELO3C004211P1, MELO3C007944P1, MELO3C007945P1, MELO3C011258P1, MELO3C011336P1, MELO3C013048P1, MELO3C014016P1, MELO3C017887P1, MELO3C021298P1, MELO3C021299P1, MELO3C022519P2, MELO3C023415P1
04144	Endocytosis	56	K01528	Cma_015453, Cma_012667, Cma_028469, Cma_028560	Cmo_002623, Cmo_006801, Cmo_031593, Cmo_027066	Cla011930, Cla012413	Csa2M401410.1, Csa5M647440.1	MELO3C008098P1, MELO3C022135P1
04144	Endocytosis	56	K03283	Cma_011419, Cma_015073, Cma_015074, Cma_013050, Cma_013056, Cma_005443, Cma_031761	Cmo_022572, Cmo_002236, Cmo_002241, Cmo_007190, Cmo_007194, Cmo_024720, Cmo_014784	Cla005777, Cla018221, Cla004677, Cla004683	Csa2M070310.1, Csa4M295440.1, Csa5M512930.1, Csa5M514500.1	MELO3C003119P1, MELO3C003917P1, MELO3C021100P1, MELO3C021648P1, MELO3C021658P1
04144	Endocytosis	56	K04646	Cma_015336, Cma_012789	Cmo_002502, Cmo_006932	Cla006598	Csa6M011710.1	MELO3C008306P1
04144	Endocytosis	56	K05754	Cma_012717	Cmo_002570	Cla006524	Csa6M008040.1	MELO3C008212P1
04144	Endocytosis	56	K05755			Cla010569	Csa2M120960.1, Csa3M200200.1	MELO3C019533P1, MELO3C020359P1
04144	Endocytosis	56	K05756			Cla016675	Csa2M008100.1	MELO3C004473P2
04144	Endocytosis	56	K05757	Cma_011909	Cmo_030522	Cla005541	Csa6M422800.1	
04144	Endocytosis	56	K05758	Cma_012711, Cma_006425	Cmo_002578, Cmo_026570	Cla021492, Cla009914	Csa3M134720.1, Csa6M538790.1	MELO3C006386P1, MELO3C006994P1
04144	Endocytosis	56	K07889	Cma_014961, Cma_014996, Cma_013127	Cmo_002161, Cmo_007300		Csa6M406530.1	MELO3C019819P2
04144	Endocytosis	56	K07897	Cma_030290, Cma_014252, Cma_030373, Cma_029538, Cma_019793, Cma_031345, Cma_002092	Cmo_028712, Cmo_016213, Cmo_023910, Cmo_031336, Cmo_030090, Cmo_017092, Cmo_003769	Cla016336, Cla015932, Cla007758, Cla015445	Csa2M297190.1, Csa7M206950.1, Csa7M267940.1, Csa7M446920.1	MELO3C012529P1, MELO3C013180P1, MELO3C020964P1, MELO3C024246P1
04144	Endocytosis	56	K07901	Cma_023364, Cma_000214, Cma_001183, Cma_005434, Cma_010407, Cma_031836, Cma_023951	Cmo_022583, Cmo_018587, Cmo_012408, Cmo_010539, Cmo_014774, Cmo_009074, Cmo_001291	Cla013284, Cla018233, Cla017875, Cla004008	Csa3M734950.1, Csa4M293850.1, Csa5M182090.1, Csa6M303760.1	MELO3C003106P1, MELO3C009281P1, MELO3C013681P1, MELO3C023861P1
04144	Endocytosis	56	K07904	Cma_018007, Cma_027187, Cma_008874, Cma_021523, Cma_021903, Cma_015361, Cma_012754, Cma_026416, Cma_011952, Cma_000894, Cma_000671, Cma_019852, Cma_020054, Cma_007033, Cma_025349, Cma_004543, Cma_005059, Cma_006102, Cma_010250, Cma_010454, Cma_003533, Cma_025995, Cma_009702, Cma_009368, Cma_032031, Cma_024003	Cmo_023042, Cmo_002538, Cmo_008646, Cmo_029491, Cmo_020819, Cmo_015842, Cmo_029121, Cmo_018091, Cmo_013465, Cmo_016592, Cmo_027269, Cmo_017687, Cmo_012462, Cmo_031653, Cmo_010592, Cmo_014365, Cmo_028100, Cmo_028306, Cmo_026867, Cmo_027755, Cmo_009576, Cmo_009819, Cmo_030986, Cmo_030480, Cmo_026938, Cmo_003922	Cla011813, Cla019645, Cla009038, Cla010739, Cla013332, Cla014899, Cla005375, Cla014131, Cla006558, Cla009707, Cla017255, Cla002242, Cla000742	Csa1M181510.1, Csa1M469730.1, Csa2M415550.1, Csa3M110590.1, Csa3M698470.1, Csa4M017180.1, Csa4M082460.1, Csa4M152280.1, Csa6M008830.1, Csa6M188120.1, Csa6M499780.1, Csa6M519720.1, Csa7M049180.1, Csa7M368110.1	MELO3C002676P1, MELO3C007200P1, MELO3C007742P1, MELO3C008250P1, MELO3C016125P1, MELO3C016491P1, MELO3C017670P1, MELO3C018716P1, MELO3C019318P1, MELO3C023181P1, MELO3C023961P1, MELO3C025545P1, MELO3C025885P1
04144	Endocytosis	56	K07937	Cma_008515, Cma_008516, Cma_022031, Cma_015124, Cma_014039, Cma_020639, Cma_012989, Cma_012416, Cma_012418, Cma_001735, Cma_031459, Cma_025800, Cma_022324	Cmo_022906, Cmo_002309, Cmo_028896, Cmo_028898, Cmo_019151, Cmo_021051, Cmo_016287, Cmo_007137, Cmo_016871, Cmo_021920, Cmo_011193, Cmo_015049, Cmo_004281, Cmo_004282	Cla000798, Cla016044, Cla010414, Cla013976, Cla010079, Cla015167, Cla017101, Cla017104	Csa2M348280.1, Csa3M837590.1, Csa3M837640.1, Csa5M524710.1, Csa5M601490.1, Csa6M491660.1, Csa7M072830.1	MELO3C007583P1, MELO3C009966P1, MELO3C009969P1, MELO3C010666P1, MELO3C011990P2, MELO3C018481P1, MELO3C021556P1, MELO3C023630P1
04144	Endocytosis	56	K10364	Cma_018959	Cmo_012097, Cmo_006405	Cla019936	Csa2M031720.1	MELO3C004216P1
04144	Endocytosis	56	K10365	Cma_014911	Cmo_007352	Cla013804	Csa6M052710.1	MELO3C019956P2
04144	Endocytosis	56	K10396	Cma_027055, Cma_006572, Cma_029069	Cmo_021779, Cmo_026402, Cmo_000455	Cla021298, Cla000622	Csa1M675040.1, Csa3M125560.1	MELO3C006180P1, MELO3C010147P1
04144	Endocytosis	56	K10591	Cma_021698, Cma_005302	Cmo_014625, Cmo_027925	Cla014402	Csa6M511700.1	MELO3C007439P1
04144	Endocytosis	56	K11824	Cma_010288, Cma_016547	Cmo_019837, Cmo_010428	Cla008680	Csa6M150480.1	MELO3C021463P1
04144	Endocytosis	56	K11826	Cma_030431, Cma_016791	Cmo_016407, Cmo_030576	Cla016178	Csa3M902930.1	MELO3C003397P2
04144	Endocytosis	56	K11827	Cma_004262	Cmo_006002	Cla020837	Csa3M872150.1	MELO3C003754P1
04144	Endocytosis	56	K11866	Cma_016022, Cma_019229, Cma_020490, Cma_017780	Cmo_017316, Cmo_021914, Cmo_026055, Cmo_030128, Cmo_020224	Cla018498, Cla009262	Csa1M042390.1, Csa6M311020.1	MELO3C002093P1, MELO3C021283P1
04144	Endocytosis	56	K12183	Cma_001299, Cma_025762	Cmo_018698, Cmo_011230	Cla022906	Csa5M583320.1	MELO3C011795P1
04144	Endocytosis	56	K12184		Cmo_014722	Cla001363	Csa6M517060.1	MELO3C007312P1
04144	Endocytosis	56	K12185	Cma_008108, Cma_023264	Cmo_001191, Cmo_004714	Cla017754	Csa3M746590.1	MELO3C009407P1
04144	Endocytosis	56	K12188	Cma_000951	Cmo_009880	Cla005300	Csa3M077720.1	MELO3C025389P1
04144	Endocytosis	56	K12189	Cma_023065	Cmo_000981	Cla012294	Csa3M006740.1	MELO3C013816P1
04144	Endocytosis	56	K12190	Cma_017320	Cmo_022397	Cla022063	Csa6M400820.1	MELO3C011385P1
04144	Endocytosis	56	K12191	Cma_011125, Cma_021385, Cma_014354, Cma_019700, Cma_004403, Cma_002478	Cmo_023814, Cmo_017186, Cmo_027128, Cmo_003373, Cmo_027623, Cmo_021440	Cla009862, Cla015555, Cla011177	Csa1M595810.1, Csa6M526330.1, Csa7M450570.1	MELO3C007038P1, MELO3C015505P1, MELO3C024361P1
04144	Endocytosis	56	K12192	Cma_013741, Cma_022550	Cmo_020828	Cla014873	Csa7M372290.1	MELO3C012728P2
04144	Endocytosis	56	K12193	Cma_031570	Cmo_024184	Cla005095	Csa1M109340.1	MELO3C004945P1
04144	Endocytosis	56	K12194	Cma_011188, Cma_025232, Cma_018671, Cma_002526	Cmo_011822, Cmo_003320, Cmo_021379, Cmo_006149	Cla016818, Cla011241	Csa1M575160.1, Csa2M000620.1	MELO3C004611P1, MELO3C015433P1
04144	Endocytosis	56	K12195	Cma_026343, Cma_025390	Cmo_029180, Cmo_026820	Cla011622	Csa4M526050.1	MELO3C008970P1
04144	Endocytosis	56	K12196	Cma_010666, Cma_016512	Cmo_019804, Cmo_019805, Cmo_010821	Cla008640, Cla008641, Cla008643	Csa6M152960.1	MELO3C021413P1, MELO3C021414P1
04144	Endocytosis	56	K12197	Cma_017868, Cma_014308, Cma_019736	Cmo_023853, Cmo_017146	Cla012628, Cla015603	Csa3M849970.1, Csa7M452000.1	MELO3C013034P1, MELO3C024407P1
04144	Endocytosis	56	K12198	Cma_001445, Cma_026541	Cmo_018849, Cmo_011356	Cla020475	Csa5M613490.1	MELO3C004965P1, MELO3C012333P1
04144	Endocytosis	56	K12199	Cma_024469	Cmo_031460, Cmo_000719	Cla005348	Csa3M073810.1	MELO3C014172P1
04144	Endocytosis	56	K12200	Cma_014533	Cmo_007759, Cmo_007760	Cla003907	Csa5M576610.1	MELO3C005328P1
04144	Endocytosis	56	K12471	Cma_014469, Cma_021248, Cma_006087, Cma_006406, Cma_022725, Cma_032025, Cma_017680	Cmo_020661, Cmo_018104, Cmo_013860, Cmo_031667, Cmo_022019, Cmo_009082, Cmo_026591, Cmo_015601, Cmo_029837	Cla021512, Cla010752, Cla010753, Cla007186, Cla022661, Cla006684, Cla008247	Csa1M507460.1, Csa2M352400.1, Csa3M134940.1, Csa4M017040.1, Csa5M182000.1, Csa6M024410.1, Csa6M108500.1	MELO3C006413P1, MELO3C010772P1, MELO3C011512P1, MELO3C017683P1, MELO3C020644P1, MELO3C022241P1, MELO3C023851P1
04144	Endocytosis	56	K12479	Cma_014850, Cma_013262	Cmo_002023, Cmo_007409	Cla013857	Csa6M338130.1	MELO3C008406P1
04144	Endocytosis	56	K12483	Cma_022816, Cma_015484, Cma_019880, Cma_024465	Cmo_031456, Cmo_028129, Cmo_000715, Cmo_026970	Cla008972, Cla005339	Csa3M073890.1	MELO3C014180P1, MELO3C021705P1
04144	Endocytosis	56	K12486	Cma_021409, Cma_014653, Cma_013474, Cma_001337, Cma_015557, Cma_015974, Cma_019963, Cma_020436, Cma_006985, Cma_003472, Cma_025727	Cmo_001796, Cmo_008694, Cmo_018743, Cmo_007626, Cmo_005219, Cmo_027158, Cmo_017348, Cmo_017764, Cmo_025995, Cmo_028215, Cmo_027649, Cmo_011267	Cla019522, Cla008390, Cla023425, Cla002665, Cla009828, Cla009942, Cla005917	Csa1M043060.1, Csa1M538220.1, Csa3M851770.1, Csa5M457230.1, Csa5M623740.1, Csa6M525470.1	MELO3C002160P2, MELO3C002808P1, MELO3C005121P2, MELO3C007075P1, MELO3C012464P1, MELO3C018195P1, MELO3C027373P1
04144	Endocytosis	56	K12489	Cma_000986, Cma_000032, Cma_005987, Cma_031874	Cmo_018202, Cmo_031739, Cmo_008890, Cmo_009923	Cla012777	Csa4M008220.1, Csa5M053060.1	MELO3C017813P1, MELO3C018265P1
04144	Endocytosis	56	K12492	Cma_008019, Cma_027986	Cmo_001299, Cmo_004804	Cla017885	Csa3M734360.1	MELO3C009269P1
04144	Endocytosis	56	K12493	Cma_023038, Cma_026232, Cma_024712	Cmo_023265, Cmo_025602, Cmo_000953	Cla016201, Cla008807	Csa3M011600.1, Csa3M902260.1	MELO3C003413P1, MELO3C013850P2
04144	Endocytosis	56	K15053		Cmo_007674	Cla005853	Csa5M118690.1	MELO3C005199P1
04144	Endocytosis	56	K17917	Cma_004729, Cma_031693	Cmo_022723, Cmo_027465	Cla018409	Csa6M452750.1	MELO3C024558P1
04144	Endocytosis	56	K18442	Cma_027377, Cma_027378, Cma_012537, Cma_006571, Cma_029067	Cmo_029017, Cmo_016050, Cmo_026403, Cmo_000453	Cla021300, Cla021301, Cla015724	Csa3M126070.1, Csa7M027890.1	MELO3C006181P1, MELO3C015692P1
04144	Endocytosis	56	K18443	Cma_000198, Cma_001167, Cma_025189	Cmo_018568, Cmo_009059, Cmo_006196	Cla016759, Cla003991	Csa2M004740.1, Csa5M183270.1	MELO3C004551P1, MELO3C012923P1, MELO3C012924P1, MELO3C023883P1
04144	Endocytosis	56	K18466	Cma_002184	Cmo_029172, Cmo_003675	Cla011610	Csa4M538580.1	MELO3C008978P1, MELO3C022500P1
04144	Endocytosis	56	K18467	Cma_003042	Cmo_002796	Cla019122	Csa1M009640.1	MELO3C017163P1
04144	Endocytosis	56	K18468	Cma_007783, Cma_028169, Cma_004272, Cma_024801	Cmo_007890, Cmo_006011, Cmo_025516, Cmo_001493	Cla007438, Cla008912	Csa3M002660.1, Csa3M873280.1	MELO3C003740P1, MELO3C003741P1, MELO3C013753P1
04144	Endocytosis	56	K19366	Cma_030844, Cma_028175, Cma_024796	Cmo_012987, Cmo_025522	Cla020286, Cla008906	Csa2M270210.1, Csa3M002720.1	MELO3C013759P1, MELO3C020811P1
04144	Endocytosis	56	K19367	Cma_027937, Cma_016686	Cmo_019983, Cmo_024818, Cmo_024819	Cla011540	Csa5M158560.1	MELO3C005579P2
